id,label,cluster
DB04207,N-(5-AMINO-5-CARBOXYPENTYL)GLUTAMIC ACID,388
DB04786,SURAMIN,176
DB07788,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",621
DB06532,PAFURAMIDINE,0
DB02655,D-ASPARTIC ACID,428
DB12596,COMBRETASTATIN,0
DB07313,5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID,230
DB00670,PIRENZEPINE,625
DB03058,2-AMINOBENZYL ALCOHOL,357
DB03464,FORMYCIN-5'-MONOPHOSPHATE,270
DB02320,1-N-ACETYL-BETA-D-GLUCOSAMINE,241
DB01414,CEFACETRILE,0
DB07492,BROMAMPHENICOL,206
DB03892,5-N-ALLYL-ARGININE,438
DB02638,TERLIPRESSIN,1
DB01996,3-METHYLPYRIDINE,451
DB02009,"L-756,423",105
DB07487,"(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE",532
DB04533,2-AMINO-P-CRESOL,118
DB01606,ZOSYN,0
DB08597,"6-[4-(2-PIPERIDIN-1-YLETHOXY)PHENYL]-3-PYRIDIN-4-YLPYRAZOLO[1,5-A]PYRIMIDINE",624
DB08236,"(2S)-2-(3-BROMOPHENYL)-3-(5-CHLORO-2-HYDROXYPHENYL)-1,3-THIAZOLIDIN-4-ONE",479
DB09449,CPD,0
DB07369,"N-(3-CHLOROPHENYL)-N-METHYL-2-OXO-3-[(3,4,5-TRIMETHYL-1H-PYRROL-2-YL)METHYL]-2H-INDOLE-5-SULFONAMIDE",229
DB06838,METHYL L-PHENYLALANINATE,372
DB03854,"PENTANE-1,5-DIAMINE",405
DB04574,OGEN 2.5,0
DB08135,N-PHENYL-1H-PYRAZOLE-3-CARBOXAMIDE,155
DB03139,"6-[5-(2-OXO-HEXAHYDRO-THIENO[3,4-D]IMIDAZOL-4-YL)-PENTANOYLAMINO]-HEXANOIC ACID",620
DB09249,OCTAMOXIN,0
DB04103,3-METHYLCYTOSINE,499
DB08885,EYLEA,0
DB04825,PRENYLAMINE,198
DB08309,3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL,57
DB00410,CENTANY,311
DB06932,"10,11-DIMETHOXY-4-METHYLDIBENZO[C,F]-2,7-NAPHTHYRIDINE-3,6-DIAMINE",459
DB03596,N-[2-(1H-INDOL-5-YL)-BUTYL]-4-SULFAMOYL-BENZAMIDE,125
DB13009,CARBENDAZIM,0
DB00453,CLOMOCYCLINE,0
DB01982,D-MANNURONIC ACID,348
DB04501,CAMPHANE,120
DB13179,TROLEANDOMYCIN,0
DB06866,6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID,12
DB02426,CARBOXYATRACTYLOSIDE,121
DB08155,N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE,438
DB00715,PAXIL,0
DB03664,UP5,2
DB13791,PENFLURIDOL,0
DB00873,ALREX,473
DB01602,BACAMPICILLIN,119
DB12381,MERESTINIB,0
DB08766,"L-PROLINE, 1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-, 4S",359
DB08361,"2-{[(1R,2S)-2-AMINOCYCLOHEXYL]AMINO}-4-[(3-METHYLPHENYL)AMINO]PYRIMIDINE-5-CARBOXAMIDE",509
DB01186,PERGOLIDE,0
DB07431,"(3R)-3-(AMINOMETHYL)-9-METHOXY-1,2,3,4-TETRAHYDRO-5H-[1]BENZOTHIENO[3,2-E][1,4]DIAZEPIN-5-ONE",630
DB13552,TRIFLUPERIDOL,0
DB00047,LANTUS,0
DB08744,"6-METHOXY-9-METHYL[1,3]DIOXOLO[4,5-H]QUINOLIN-8(9H)-ONE",460
DB02366,CRA_10762,94
DB06258,BIMOCLOMOL,451
DB07582,"N-[(2R,3S)-1-((2S)-2-{[(CYCLOPENTYLAMINO)CARBONYL]AMINO}-3-METHYLBUTANOYL)-2-(1-FORMYL-1-CYCLOBUTYL)PYRROLIDINYL]CYCLOPROPANECARBOXAMIDE",438
DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,526
DB01699,(4E)-4-AMINOHEX-4-ENOIC ACID,335
DB08263,N-(CARBOXYCARBONYL)-D-PHENYLALANINE,372
DB00697,ZANAFLEX,0
DB06858,N-CYCLOOCTYLGLYCYL-N-(4-CARBAMIMIDOYLBENZYL)-L-PROLINAMIDE,17
DB08095,"3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA",79
DB02214,"6,7-DIOXO-5H-8-RIBITYLAMINOLUMAZINE",113
DB02175,MALONIC ACID,398
DB04575,QUINESTROL,496
DB02565,4-DIMETHYLAMINO-N-(6-HYDROXYCARBAMOYETHYL)BENZAMIDE-N-HYDROXY-7-(4-DIMETHYLA MINOBENZOYL)AMINOHEPTANAMIDE,357
DB01954,ROLIPRAM,567
DB02828,5-FLUOROLEVULINIC ACID,493
DB02746,PHTHALIC ACID,222
DB01320,CEREBYX,198
DB03252,D-LYSINE,387
DB01093,RIMSO-50,0
DB03299,N-SUCCINYL PHENYLGLYCINE,306
DB02611,BALANOL ANALOG 1,162
DB02644,N-OMEGA-PROPYL-L-ARGININE,159
DB00001,REFLUDAN,0
DB01344,KIONEX,0
DB07345,4-(2-AMINOETHYL)-2-CYCLOHEXYLPHENOL,148
DB13025,TIAPRIDE,0
DB08734,"6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE",564
DB06715,SSKI,630
DB07420,(1R)-4-(3-PHENOXYPHENYL)-1-PHOSPHONOBUTANE-1-SULFONIC ACID,257
DB13917,DEOXYEPINEPHRINE,0
DB12670,ROLOFYLLINE,522
DB07844,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,316
DB04599,ANIRACETAM,222
DB02544,"N-(6-{[3-(4-BROMOPHENYL)-1,2-BENZISOTHIAZOL-6-YL]OXY}HEXYL)-N-METHYLPROP-2-EN-1-AMINE",4
DB04854,ULORIC,217
DB01854,5-BROMONICOTINAMIDE,451
DB02896,METHYLTHIOINOSINE,609
DB05110,VIR201,396
DB06896,"1-(4-FLUOROPHENYL)-N-[3-FLUORO-4-(1H-PYRROLO[2,3-B]PYRIDIN-4-YLOXY)PHENYL]-2-OXO-1,2-DIHYDROPYRIDINE-3-CARBOXAMIDE",236
DB02388,"CYCLOHEXYL-{4-[5-(3,4-DICHLOROPHENYL)-2-PIPERIDIN-4-YL-3-PROPYL-3H-IMIDAZOL-4-YL]-PYRIMIDIN-2-YL}AMINE",221
DB03918,"6S-5,6,7,8-TETRAHYDROBIOPTERIN",53
DB03298,PHENYLPHOSPHATE,46
DB00418,SECOBARBITAL,0
DB12307,FORETINIB,292
DB03015,"6-HYDROXY-1,6-DIHYDRO PURINE NUCLEOSIDE",607
DB08240,N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE,507
DB01748,N-BENZYL-4-SULFAMOYL-BENZAMIDE,140
DB07414,"(5S)-1-BENZYL-3-(1,1-DIOXIDO-1,2-BENZISOTHIAZOL-3-YL)-4-HYDROXY-5-(1-METHYLETHYL)-1,5-DIHYDRO-2H-PYRROL-2-ONE",4
DB12194,ATAMESTANE,0
DB04884,DAPOXETINE,490
DB03532,PHOSPHOMETHYLPHOSPHONIC ACID GUANYLATE ESTER,494
DB07864,4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE,380
DB00292,AMIDATE,0
DB04593,3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID,355
DB06677,CLAZOSENTAN,509
DB04007,BROMO-WR99210,564
DB08711,METHYL VANILLATE,357
DB00682,COUMADIN,528
DB00050,CETROTIDE,1
DB08970,FLUPREDNIDENE,0
DB12565,ABEXINOSTAT,576
DB06549,LABRADIMIL,284
DB08446,"3-[6-BROMO-2-FLUORO-3-(1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-YLMETHYL)PHENOXY]-5-CHLOROBENZONITRILE",144
DB08450,N-1H-INDAZOL-5-YL-2-(6-METHYLPYRIDIN-2-YL)QUINAZOLIN-4-AMINE,509
DB03320,3-AMINO-ALANINE,243
DB11979,ELAGOLIX,335
DB02868,"3''-(BETA-CHLOROETHYL)-2'',4''-DIOXO-3, 5''-SPIRO-OXAZOLIDINO-4-DEACETOXY-VINBLASTINE",630
DB03758,RADICICOL,296
DB02163,"2,5-XYLIDINE",116
DB03051,TETRAHYDROFURAN-2-CARBOXYLIC ACID,630
DB00960,VISKEN,0
DB07131,(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOHEXYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE,106
DB07527,"N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]-4-METHOXY-2,3,6-TRIMETHYLBENZENESULFONAMIDE",20
DB08493,"5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID",3
DB09488,SEMPREX D,165
DB02051,3-[N-[BENZYLOXYCARBONYL]-PHENYLALANINYL-AMINO]-5-PHENYL-PENTANE-1-SULFONIC ACID 4-NITRO-PHENYL ESTER,372
DB02643,"N-DODECYL-N,N-DIMETHYL-3-AMMONIO-1-PROPANESULFONATE",5
DB02266,FLUFENAMIC ACID,298
DB04851,BIRICODAR DICITRATE,443
DB13626,ALUMINIUM GLYCINATE,0
DB03023,"1-TERT-BUTYL-3-(4-CHLORO-PHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-YLAMINE",226
DB00468,QUININE,0
DB04135,"5-FLUORO-4-(S)-HYDROXY-3,4-DIHYDROPYRIMIDINE",499
DB04478,"CP-166572, 2-HYDROXYMETHYL-4-(4-N,N-DIMETHYLAMINOSULFONYL-1-PIPERAZINO)-PYRIMIDINE",551
DB06200,TEDISAMIL,0
DB09401,ISOSORBIDE,630
DB07540,"4-{5-[(1Z)-1-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)ETHYL]-2-FURYL}BENZENESULFONAMIDE",131
DB06938,4-[[2-[[4-CHLORO-3-(TRIFLUOROMETHYL)PHENYL]AMINO]-3H-BENZIMIDAZOL-5-YL]OXY]-N-METHYL-PYRIDINE-2-CARBOXAMIDE,293
DB13627,OXOLINIC ACID,0
DB01634,2-OXY-4-HYDROXY-5-(2-HYDRAZINOPYRIDINE)PHENYLALANINE,243
DB01930,"2,4-DIHYDROXY-3,3-DIMETHYL-BUTYRATE",337
DB08465,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",305
DB01553,CLOXAZOLAM,0
DB07295,2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID,32
DB01639,N-METHYL-PYRIDOXAL-5'-PHOSPHATE,452
DB00998,FROVA,0
DB06723,ENO,0
DB04830,BUFORMIN,0
DB03323,MALTOSE,261
DB04033,Z-ALA PROLINAL,355
DB02124,"(2S,3S)-TRANS-2,3-DIHYDRO-3-HYDROXYANTHRANILIC ACID",338
DB03768,"N-[2-HYDROXY-2-(8-ISOPROPYL-6,9-DIOXO-2-OXA-7,10-DIAZA-BICYCLO[11.2.2]HEPTADECA-1(16),13(17),14-TRIEN-11-YL)-ETHYL]-N-(3-METHYL-BUTYL)-BENZENESULFONAMIDE,INHIBITOR 3",3
DB09269,AMMONUL,0
DB03476,TRANS-6-(2-PHENYLCYCLOPROPYL)-NAPHTHALENE-2-CARBOXAMIDINE,11
DB06636,CRESEMBA,0
DB02101,"(S,R)-FIDARESTAT",465
DB00495,COMBIVIR,0
DB13243,TIAZOFURINE,0
DB00176,LUVOX,195
DB03899,9-BUTYL-8-(4-METHOXYBENZYL)-9H-PURIN-6-AMINE,83
DB03811,HISTIDINOL,378
DB08610,N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,121
DB08494,"S-{2-[(2-CHLORO-4-SULFAMOYLPHENYL)AMINO]-2-OXOETHYL} 6-METHYL-3,4-DIHYDROQUINOLINE-1(2H)-CARBOTHIOATE",380
DB07793,"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",289
DB01853,BACTERIOCHLOROPHYLL A,630
DB05168,VINTAFOLIDE,630
DB03257,"5-[1-(ACETYLAMINO)-3-METHYLBUTYL]-2,5-ANHYDRO-3,4-DIDEOXY-4-(METHOXYCARBONYL)PENTONIC ACID",335
DB01245,DECAMETHONIUM,407
DB00502,HALDOL,286
DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,223
DB02177,1-ACETYL-4-(4-{4-[(2-ETHOXYPHENYL)THIO]-3-NITROPHENYL}PYRIDIN-2-YL)PIPERAZINE,546
DB03482,8-DEMETHYL-8-DIMETHYLAMINO-FLAVIN-ADENINE-DINUCLEOTIDE,630
DB13500,OTILONIUM,0
DB06237,SPEDRA,509
DB07865,3-(1H-TETRAZOL-5-YLAMINO)CYCLOHEX-2-EN-1-ONE,407
DB02608,N-ACETYL-P-NITROPHENYLSERINOL,206
DB02805,URACIL ARABINOSE-3'-PHOSPHATE,485
DB06886,N-BENZYLOXYCARBONYL-ALA-PRO-3-AMINO-4-PHENYL-BUTAN-2-OL,355
DB07374,ANISOMYCIN,560
DB07947,ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE,200
DB07375,"5-BETA-ANDROSTANE-3,17-DIONE",473
DB08606,"(3R,4S)-1-[(4-AMINO-5H-PYRROLO[3,2-D]PYRIMIDIN-7-YL)METHYL]-4-[(METHYLSULFANYL)METHYL]PYRROLIDIN-3-OL",612
DB07493,"(2Z)-5'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE AMMONIATE",59
DB01432,OLESTYR,0
DB03240,"(S)-2-AMINO-3-(1,3,5,7-PENTAHYDRO-2,4-DIOXO-CYCLOPENTA[E]PYRIMIDIN-1-YL) PROIONIC ACID",244
DB02319,"5,6-DIHYDROXY-NADP",504
DB04832,ZIMELIDINE,357
DB08788,"3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE",77
DB05478,PRADEFOVIR MESYLATE,520
DB13170,PLECANATIDE,1
DB11256,BEYAZ,0
DB04176,"PHOSPORIC ACID MONO-[3,4-DIHYDROXY-5-(5-METHOXY-BENZOIMIDAZOL-1-YL)-TETRAHYDRO-FURAN-2-YLMETHYL] ESTER",117
DB07460,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,550
DB06475,RUPLIZUMAB,396
DB06282,XYZAL,160
DB03304,7-DEAZA-7-AMINOMETHYL-GUANINE,395
DB03331,"N-NAPHTHALEN-1-YLMETHYL-2'-[3,5-DIMETHOXYBENZAMIDO]-2'-DEOXY-ADENOSINE",605
DB04961,TROXACITABINE,540
DB11750,CLOBETASOL,0
DB13728,HALOMETASONE,0
DB01141,MYCAMINE,284
DB04359,VINYLSULPHONIC ACID,5
DB03973,"3-{2,6,8-TRIOXO-9-[(2R,3R,4R)-2,3,4,5-TETRAHYDROXYPENTYL]-1,2,3,6,8,9-HEXAHYDRO-7H-PURIN-7-YL}PROPYL DIHYDROGEN PHOSPHATE",522
DB08085,1-(4-HEXYLPHENYL)PROP-2-EN-1-ONE,357
DB02168,BROMOPURINE,533
DB04466,SR12813,561
DB08345,"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",589
DB11597,RHOPHYLAC,396
DB11122,DEXTRAN 40,0
DB03264,DODECYL-COA,337
DB06231,CALDARET,543
DB00401,SULAR,0
DB06404,CINRYZE,0
DB01688,P-CRESOL,118
DB08303,"(3S)-3-CYCLOPENTYL-6-METHYL-7-[(4-METHYLPIPERAZIN-1-YL)SULFONYL]-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE 1,1-DIOXIDE",435
DB04263,GENETICIN,338
DB08808,BUPRANOLOL,0
DB13773,SULFAMETHOXYPYRIDAZINE,0
DB02030,ALPHA-RIBAZOLE-5'-PHOSPHATE,117
DB07551,"(2S)-2-{[4-CHLORO-6-(ETHYLAMINO)-1,3,5-TRIAZIN-2-YL]AMINO}-2-METHYLBUTANENITRILE",630
DB13139,XOPENEX,357
DB02591,"5,6-DIMETHYLBENZIMIDAZOLE",115
DB12843,OLEANDRIN,0
DB01819,PHOSPHOENOLPYRUVATE,512
DB00533,ROFECOXIB,0
DB00661,CALAN,0
DB04130,5-METHOXYBENZIMIDAZOLE,115
DB02980,THYMIDINE-5'-(DITHIO)PHOSPHATE,574
DB04416,"R-2-{[4'-METHOXY-(1,1'-BIPHENYL)-4-YL]-SULFONYL}-AMINO-6-METHOXY-HEX-4-YNOIC ACID",147
DB01216,PROSCAR,0
DB11609,COPHYLAC,0
DB02829,4-(ACETYLAMINO)-3-[(AMINOACETYL)AMINO]BENZOIC ACID,192
DB04903,PAGOCLONE,541
DB03470,TRYPANOTHIONE,284
DB02153,3-SULFINOALANINE,243
DB03677,N-CYCLOHEXYL-N'-DECYLUREA,623
DB13256,CLOTHIAPINE,0
DB00485,DICLOXACILLIN,0
DB00850,PROAVIL TAB,0
DB13662,HEXAPROPYMATE,0
DB08144,"6-(2,6-DIBROMOPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE",454
DB01556,CHLORPHENTERMINE,0
DB08713,"2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2N-METHYL-2H-TETRAZOL-5-YL]-PHENOL",217
DB01435,OTOZIN,0
DB02079,AMINOOXYACETIC ACID,438
DB11071,UTA,419
DB00858,DROSTANOLONE,473
DB09055,ACIPIMOX,0
DB07855,(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE,152
DB02458,"S-(2,4-DINITROPHENYL)GLUTATHIONE",284
DB06941,(Z)-2-[2-(4-METHYLPIPERAZIN-1-YL)BENZYL]DIAZENECARBOTHIOAMIDE,543
DB03637,GUANIDINE-3-PROPANOL,407
DB02904,BETA-3-SERINE,340
DB02670,4-DEOXY-ALPHA-D-GLUCOSE,630
DB08907,INVOKANA,0
DB04914,G17DT,0
DB00500,TOLMETIN,0
DB06847,"5-[(3S)-3-(2-METHOXYBIPHENYL-4-YL)BUT-1-YN-1-YL]-6-METHYLPYRIMIDINE-2,4-DIAMINE",182
DB09103,STEMGEN,396
DB00212,REMIKIREN,438
DB07130,4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,37
DB11973,TESEVATINIB,536
DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",43
DB06970,"2-CHLORO-N-(3-CYANO-5,6-DIHYDRO-4H-CYCLOPENTA[B]THIOPHEN-2-YL)-5-DIETHYLSULFAMOYL-BENZAMIDE",167
DB13780,ALUMINIUM CLOFIBRATE,0
DB13452,CADRALAZINE,0
DB01901,SUCROSOFATE,338
DB01564,CALUSTERONE,411
DB11619,GESTRINONE,476
DB00705,RESCRIPTOR,546
DB01362,IOHEXOL,0
DB04132,S-HEXYLGLUTATHIONE,284
DB01677,FUMARIC ACID,398
DB08372,1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA,98
DB07237,{4-[(2R)-PYRROLIDIN-2-YLMETHOXY]PHENYL}(4-THIOPHEN-3-YLPHENYL)METHANONE,205
DB06606,TEPLIZUMAB,0
DB01764,SYNERCID,630
DB01049,ERGOLOID MESYLATE,0
DB01228,ENCAINIDE,176
DB07401,METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE,357
DB01899,ND1-PHOSPHONOHISTIDINE,438
DB07933,ERTEBEREL,185
DB11605,MYRRH,0
DB07196,N-METHYL-1-(2-THIOPHEN-2-YLPHENYL)METHANAMINE,279
DB07495,"5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE",84
DB03026,PHOSPHOGLYCOLOHYDROXAMIC ACID,513
DB03955,1-DEOXYMANNOJIRIMYCIN,518
DB08136,4-(ACETYLAMINO)-N-(4-FLUOROPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE,155
DB04600,"4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE",139
DB06928,(2S)-2-{[HYDROXY(4-IODOBENZYL)PHOSPHORYL]METHYL}PENTANEDIOIC ACID,357
DB07921,2-[(4-FLUOROPHENYL)SULFONYLAMINO]-N-OXO-ETHANAMIDE,168
DB02058,SU4984,543
DB08284,"O-[2-(1,3-DIOXO-1,3-DIHYDRO-2H-ISOINDOL-2-YL)ETHYL] (4-IODOPHENYL)THIOCARBAMATE",90
DB01511,DELORAZEPAM,0
DB04765,N-PYRIDOXYL-2-METHYL-L-GLUTAMIC ACID-5'-MONOPHOSPHATE,447
DB03692,1-HEXADECANOSULFONYL-O-L-SERINE,243
DB00284,PRECOSE,0
DB00389,CARBIMAZOLE,217
DB04627,CYCLOURIDINE,499
DB02717,CELLOTETRAOSE,353
DB00476,IRENKA,0
DB11081,PURAX,630
DB04545,AFEGOSTAT,518
DB01860,CORDYCEPIN TRIPHOSPHATE,504
DB02867,D-MANNOSE 1-PHOSPHATE,256
DB07901,5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE,509
DB02628,"1-[3,3-DIMETHYL-2-(2-METHYLAMINO-PROPIONYLAMINO)-BUTYRYL]-PYRROLIDINE-2-CARBOXYLIC ACID(1,2,3,4-TETRAHYDRO-NAPHTHALEN-1-YL)-AMIDE",284
DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,508
DB02430,TREHALOSE-6-PHOSPHATE,338
DB03632,ARGIFIN,284
DB06968,"1,1'-HEXANE-1,6-DIYLBIS(1H-IMIDAZOLE)",217
DB09513,PYTEST,623
DB09039,CERDELGA,630
DB07009,"2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL",508
DB13677,CARBOQUONE,0
DB07437,"1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE",499
DB08226,MYXOPYRONIN B,338
DB00723,METHOXAMINE,0
DB07020,"N-{3-[5-(1H-1,2,4-TRIAZOL-3-YL)-1H-INDAZOL-3-YL]PHENYL}FURAN-2-CARBOXAMIDE",357
DB00787,XERESE,0
DB06454,SARIZOTAN,453
DB02633,CIBACRON BLUE,616
DB08893,BETMIGA,314
DB07234,"3-{[(1R)-1-PHENYLETHYL]AMINO}-4-(PYRIDIN-4-YLAMINO)CYCLOBUT-3-ENE-1,2-DIONE",451
DB00650,ENLYTE,0
DB04276,N-[N-[1-HYDROXYCARBOXYETHYL-CARBONYL]LEUCYLAMINO-BUTYL]-GUANIDINE,393
DB00113,TECHNETIUM TC-99M ARCITUMOMAB,259
DB10584,CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),0
DB09206,TRIMAZOSIN,0
DB06697,COARTEM,0
DB08698,"1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL",625
DB03382,S-OXY-L-CYSTEINE,243
DB04715,IMIDAZOPYRIDAZIN 1,285
DB13297,IDROCILAMIDE,0
DB04628,ALLOSAMIDIN,338
DB12054,BQ-123,0
DB07267,2-(6-METHYLPYRIDIN-2-YL)-N-PYRIDIN-4-YLQUINAZOLIN-4-AMINE,509
DB08495,4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,277
DB03577,ALPHA-BENZYL-AMINOBENZYL-PHOSPHONIC ACID,135
DB02929,K201,517
DB12313,DOPEXAMINE,0
DB04024,N'-L-SERYL-3'-AMINO-(3'-DEOXY)-ADENOSINE,605
DB06589,VOTRIENT,407
DB07783,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,468
DB03082,6-[(Z)-AMINO(IMINO)METHYL]-N-[4-(AMINOMETHYL)PHENYL]-4-(PYRIMIDIN-2-YLAMINO)-2-NAPHTHAMIDE,321
DB03967,DODECYL SULFATE,630
DB08658,ETHYL HYDROGEN DIETHYLAMIDOPHOSPHATE,512
DB04867,LINTITRIPT,478
DB12815,CROTEDUMAB,0
DB03158,"D-MYO-INOSITOL-1,4-BISPHOSPHATE",338
DB02253,"(1R)-4-[(1E,3E,5E,7Z,9E,11Z,13E,15E)-17-HYDROXY-3,7,12,16-TETRAMETHYLHEPTADECA-1,3,5,7,9,11,13,15-OCTAEN-1-YL]-3,5,5-TRIMETHYLCYCLOHEX-3-EN-1-OL",121
DB02215,FUROYL-LEUCINE,393
DB02240,QUINACRINE MUSTARD,457
DB00422,FOQUEST,0
DB06212,JINARC,0
DB13433,SIMFIBRATE,0
DB07588,"3,4-DI-1H-INDOL-3-YL-1H-PYRROLE-2,5-DICARBOXYLIC ACID",444
DB04678,H TYPE II TRISACCHARIDE,324
DB02560,[(1S)-1-ACETAMIDO-2-(4-CHLOROPHENYL)ETHYL]-[(2S)-2-AMINO-3-HYDROXY-3-OXO-PROPOXY]-DIHYDROXY-BORON,243
DB00983,DULERA,0
DB12555,NELOTANSERIN,226
DB01871,[1-(1-BENZYL-3-HYDROXY-2-OXO-PROPYLCARBAMOYL)-2-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER,372
DB05855,RIVANICLINE,451
DB00879,ATRIPLA,619
DB02992,1-DEOXY-6-O-PHOSPHONO-1-[(PHOSPHONOMETHYL)AMINO]-L-THREO-HEXITOL,256
